order_id,customer_name,customer_gender,date_of_birth,email,phone,country,city,region,pincode,customer_segment,product_category,product_name,quantity,unit_price,discount,order_date,payment_mode,order_status,revenue,flag_negative_qty,flag_invalid_discount,duplicates_order_id,duplicate_order_id
ORD10346,Julie Ward,Female,,brandonhull@example.net,,United States,Stewartfurt,West,26008.0,Home Office,Electronics,Smartwatch,2,448.68,0.0,2023-09-02,Cash On Delivery,Pending,897.36,False,True,unique,unique
ORD11408,Allison Gonzalez,Female,1965-03-29,xcarter@example.net,+1-658-910-4573x46694,India,Lake Susan,West,31146.0,Consumer,Beauty,Sunscreen SPF50,2,498.02,0.1,,Upi,Cancelled,896.44,False,True,unique,unique
ORD11340,Tara Hall,Female,,antoniosmith@example.net,(797)559-9747,UNITED STATES,Morrismouth,West,,Home Office,Books,Cook Book,2,447.69,0.0,,Net Banking,Delivered,895.38,False,True,unique,unique
ORD11681,Brooke Lawson,Male,,rosaleskatherine@example.com,,India,Lake Derek,West,98783.0,Home Office,Electronics,Earbuds,2,447.51,0.0,,Net Banking,Returned,895.02,False,True,unique,unique
ORD11984,Veronica Clark,Female,,ipetersen@example.com,373.992.0244x4073,United States,New Denisetown,North,,Home Office,Sports,Yoga Mat,2,447.33,0.0,,Upi,Returned,894.66,False,True,unique,unique
ORD12379,Jodi Alvarez,Male,1964-04-23,potterjamie@example.org,001-660-673-4784x3267,United States,Nelsonbury,West,10675.0,Home Office,Books,Fiction Novel,2,446.65,0.0,2024-07-20,Cash On Delivery,Delivered,893.3,False,True,unique,unique
ORD10223,Carlos Johnson,Male,,catherine93@example.net,930.751.7289,United States,Port Paul,West,62609.0,Corporate,Beauty,Sunscreen SPF50,2,468.43,0.05,2023-04-11,Net Banking,Delivered,890.02,False,True,unique,unique
ORD10959,Lisa Bean,Female,,tammymorales@example.org,374.595.4210x6294,CANADA,Petersonville,West,,Home Office,Electronics,USB-C Hub,2,444.69,0.0,,Net Banking,Delivered,889.38,False,True,unique,unique
ORD12305,Dennis Clark,,,vzamora@example.net,8477353522,United States,Brittanyton,North,45586.0,Corporate,Sports,Football,3,348.77,0.15,2024-09-20,Net Banking,Cancelled,889.36,False,True,unique,unique
ORD11143,John Stephens,Male,,cgonzalez@example.com,(812)215-7562x6412,United States,Aliciahaven,East,86353.0,Home Office,Home & Kitchen,Cushion Cover,2,444.64,0.0,,Credit Card,Delivered,889.28,False,True,unique,unique
ORD12877,Jessica Mclean,Male,,,(967)703-7070x10955,CANADA,New Nicole,North,95718.0,Home Office,Electronics,Laptop Stand,5,177.23,0.0,,Credit Card,Pending,886.15,False,True,unique,unique
ORD12934,Timothy Hernandez,Female,,jeffreyfrancis@example.org,,CANADA,Williamsborough,East,,Corporate,Books,Fiction Novel,3,294.92,0.0,,Credit  Card,Delivered,884.76,False,True,unique,unique
ORD12203,Kimberly Chapman,Male,,williamskevin@example.org,001-482-272-4495,United States,Reyesshire,South,82880.0,Home Office,Electronics,USB-C Hub,5,352.59,0.5,,Cash On Delivery,Returned,881.47,False,True,unique,unique
ORD10240,Melissa Davis,Male,,oruiz@example.org,+1-345-762-5577x017,United States,Murrayburgh,South,37497.0,Home Office,Electronics,Earbuds,2,439.95,0.0,,Credit  Card,Returned,879.9,False,True,unique,unique
ORD11253,Cindy Nichols,Male,,fwilliams@example.com,979-223-2671x48581,United Kingdom,West Bradleyville,West,74621.0,Home Office,Beauty,Face Wash,5,351.89,0.5,2023-11-12,Net Banking,Delivered,879.72,False,True,unique,unique
ORD12291,Christian Diaz,Male,,igutierrez@example.org,001-758-900-0589x5381,India,Michelleton,South,,Home Office,Home & Kitchen,Cushion Cover,3,344.71,0.15,,Cash On Delivery,Delivered,879.01,False,True,unique,unique
ORD11144,Kevin Fitzpatrick,Female,,christophercollier@example.org,6397951670,India,Lake Markshire,North,71260.0,Consumer,Beauty,Face Wash,2,439.07,0.0,,Credit  Card,Returned,878.14,False,True,unique,unique
ORD11860,Susan Brown,Female,,tchapman@example.net,,UNITED STATES,West George,West,88579.0,Corporate,Beauty,Face Wash,3,292.4,0.0,,Upi,Cancelled,877.2,False,True,unique,unique
ORD12836,Brendan Webb,Female,,ricardopalmer@example.com,234.453.3843,United Kingdom,Guzmanhaven,East,67332.0,Corporate,Electronics,USB-C Hub,2,438.0,0.0,,Net Banking,Shipped,876.0,False,True,unique,unique
ORD10833,Hector Bruce,Female,,,+1-638-882-1764,India,Gonzalezmouth,East,99296.0,Corporate,Sports,Cricket Bat,2,437.7,0.0,,Net Banking,Shipped,875.4,False,True,unique,unique
ORD10856,Danielle Goodman,Male,,jason12@example.org,001-698-947-2303x4202,UNITED KINGDOM,Port Bonnietown,South,12411.0,Consumer,Home & Kitchen,Cushion Cover,3,323.74,0.1,2023-11-28,Credit Card,Pending,874.1,False,True,duplicates,duplicates
ORD11262,Justin Andrews,Female,1994-05-08,reynoldsmegan@example.com,744-627-8735,United States,Lake Samanthaburgh,West,84557.0,Consumer,Home & Kitchen,Non-stick Pan,2,436.7,0.0,,Upi,Returned,873.4,False,True,unique,unique
ORD12215,Drew Olson,Male,,stevenjackson@example.com,700-329-5963,UNITED STATES,Bellton,West,48504.0,Home Office,Clothing,Winter Jacket,5,183.46,0.05,,Debit Card,Returned,871.44,False,True,unique,unique
ORD12949,Troy Cook,,,,001-442-723-6532x7147,United Kingdom,South Sherryberg,North,26197.0,Corporate,Books,Cook Book,2,457.99,0.05,,Cash On Delivery,Shipped,870.18,False,True,unique,unique
ORD12087,Ryan Powell,Male,1963-09-20,elewis@example.org,387.831.4031,UNITED KINGDOM,Perryville,West,56101.0,Home Office,Sports,Dumbbell Set,2,482.45,0.1,,Net Banking,Shipped,868.41,False,True,unique,unique
ORD12289,Monique Huynh,Female,,vargasanthony@example.com,(447)814-2432x11190,United States,Gillberg,West,,Consumer,Sports,Yoga Mat,2,456.72,0.05,2023-06-21,Credit  Card,Cancelled,867.77,False,True,unique,unique
ORD10662,Cheryl Jackson,Female,,lrodriguez@example.com,,India,Port Cheyenneberg,East,9013.0,Corporate,Home & Kitchen,Non-stick Pan,2,481.78,0.1,,Cash On Delivery,Delivered,867.2,False,True,unique,unique
ORD10758,Anthony Castillo,Male,,mariahgill@example.com,(938)299-4991,CANADA,Lake Lynnview,West,22146.0,Corporate,Clothing,Formal Shirt,3,287.9,0.0,,Cash On Delivery,Returned,863.7,False,True,unique,unique
ORD10673,Robin Lewis,Female,,vayala@example.net,237-287-6553,India,Lopezshire,North,,Home Office,Beauty,Sunscreen SPF50,2,453.78,0.05,2023-09-17,Credit  Card,Delivered,862.18,False,True,unique,unique
ORD10956,Mary Nielsen,Male,,brookemartin@example.org,(443)490-4489x093,India,Susanbury,West,,Consumer,Sports,Cricket Bat,3,319.13,0.1,,Cash On Delivery,Returned,861.65,False,True,unique,unique
ORD12802,Lisa Scott,Male,,whitney14@example.org,563.525.5861,United States,Lake Jason,South,46086.0,Consumer,Sports,Dumbbell Set,2,430.16,0.0,2023-11-09,Upi,Returned,860.32,False,True,unique,unique
ORD11287,Derrick Brown,Female,,walkermichaela@example.com,,UNITED STATES,Jonathanshire,South,,Consumer,Home & Kitchen,LED Lamp,3,301.85,0.05,,Net Banking,Pending,860.27,False,True,unique,unique
ORD12068,Christine Fernandez,Female,,smithcynthia@example.org,723.341.6099x09757,India,Rossshire,East,2922.0,Corporate,Clothing,Formal Shirt,5,171.99,0.0,2023-12-31,Cash On Delivery,Shipped,859.95,False,True,unique,unique
ORD11026,Mr. Joshua Ramirez,Female,,scottrobin@example.net,(509)495-5049x32664,CANADA,Lake Jeffrey,West,77896.0,Home Office,Electronics,Bluetooth Speaker,5,202.26,0.15,,Net Banking,Returned,859.6,False,True,unique,unique
ORD11472,Jacob Farmer,Male,1970-01-19,davismike@example.org,(502)564-0093,UNITED KINGDOM,Sanchezshire,West,,Corporate,Clothing,Running Shoes,3,357.7,0.2,2023-02-01,Cash On Delivery,Cancelled,858.48,False,True,unique,unique
ORD11040,Jonathan Riley,Male,2007-09-03,jeremyshelton@example.net,,India,North Jeanettechester,West,,Home Office,Books,Fiction Novel,5,342.98,0.5,2023-08-19,Upi,Cancelled,857.45,False,True,unique,unique
ORD10348,Kelly Young,Male,,oduran@example.com,001-211-900-6512,UNITED STATES,West Cherylchester,East,9124.0,Home Office,Books,Kids Story Book,3,316.57,0.1,,Upi,Cancelled,854.74,False,True,unique,unique
ORD12787,Amber Gray,Female,,nguyentiffany@example.net,(858)970-4253x776,India,East Mary,North,36050.0,Home Office,Beauty,Lipstick Set,2,427.21,0.0,2024-03-04,Upi,Cancelled,854.42,False,True,unique,unique
ORD11830,Troy Higgins,Female,,plawrence@example.net,689.949.1286x72877,India,Calhounland,South,7317.0,Home Office,Clothing,Running Shoes,3,284.48,0.0,,Upi,Shipped,853.44,False,True,unique,unique
ORD10782,Nancy Lara,Male,,,(698)982-9045x79271,India,West Nicholas,West,5275.0,Consumer,Home & Kitchen,LED Lamp,2,426.31,0.0,,Net Banking,Pending,852.62,False,True,unique,unique
ORD10370,Brandi Thompson,Male,,tiffany71@example.com,,CANADA,New Rhondamouth,West,,Consumer,Sports,Yoga Mat,2,425.72,0.0,2023-10-07,Cash On Delivery,Pending,851.44,False,True,unique,unique
ORD12297,Kristin Ibarra,Female,1977-03-21,,+1-658-243-1357,CANADA,Parkerview,West,,Corporate,Beauty,Sunscreen SPF50,2,425.11,0.0,,Upi,Delivered,850.22,False,True,unique,unique
ORD12897,Jennifer Miller,Male,,cummingsanthony@example.net,001-229-563-8026x492,United Kingdom,West Danielburgh,East,22751.0,Corporate,Clothing,Winter Jacket,2,424.83,0.0,2024-06-26,Cash On Delivery,Delivered,849.66,False,True,unique,unique
ORD11532,William Rodgers,Male,,,753-778-4205,UNITED STATES,Katelynmouth,South,,Corporate,Home & Kitchen,LED Lamp,2,499.25,0.15,2023-07-14,Net Banking,Returned,848.72,False,True,unique,unique
ORD12582,Alexis Thomas,Female,,amy35@example.org,,United States,Thompsonport,West,,Home Office,Books,Cook Book,5,169.72,0.0,,Debit Card,Cancelled,848.6,False,True,unique,unique
ORD10556,Jason Nixon,Female,,,(241)464-3167x045,India,East Anne,East,17271.0,Corporate,Home & Kitchen,LED Lamp,5,339.26,0.5,2024-01-14,Upi,Cancelled,848.15,False,True,unique,unique
ORD11691,Danielle Cooper,Female,,uweaver@example.net,608-504-1756,India,South Melissaburgh,East,,Corporate,Beauty,Sunscreen SPF50,3,353.3,0.2,,Cash On Delivery,Pending,847.92,False,True,unique,unique
ORD11815,Denise Reese,Female,,mmahoney@example.net,(697)259-1448,India,New Donnafurt,West,45033.0,Consumer,Home & Kitchen,Cushion Cover,2,497.83,0.15,,Debit Card,Pending,846.31,False,True,unique,unique
ORD10329,Leslie Allen,Female,,hbenitez@example.net,6542851017,United States,Morganbury,East,98249.0,Corporate,Clothing,Formal Shirt,2,497.63,0.15,,Credit  Card,Pending,845.97,False,True,unique,unique
ORD12004,Raymond Gonzalez Dds,Female,1986-07-20,samanthacox@example.com,001-688-816-0353x41765,United States,Port Joseville,North,,Home Office,Electronics,Bluetooth Speaker,3,352.05,0.2,,Net Banking,Pending,844.92,False,True,unique,unique
ORD12439,Christine Villegas,Male,,brandon09@example.org,5065956981,CANADA,North Raymond,East,77715.0,Consumer,Sports,Dumbbell Set,2,469.19,0.1,2024-12-01,Upi,Shipped,844.54,False,True,unique,unique
ORD12523,David Benson,Female,,myersterri@example.com,001-476-450-2942x501,UNITED STATES,West Suestad,East,,Corporate,Clothing,Winter Jacket,2,422.08,0.0,,Net Banking,Shipped,844.16,False,True,unique,unique
ORD10851,Matthew Smith,Female,,aklein@example.net,,United States,Harringtonside,West,,Corporate,Beauty,Lipstick Set,2,494.91,0.15,,Net Banking,Cancelled,841.35,False,True,unique,unique
ORD10254,Barbara Gates,Female,,pauladominguez@example.com,871-774-6542x1406,UNITED STATES,West Stephanieview,West,23822.0,Consumer,Sports,Football,3,279.81,0.0,,Cash On Delivery,Returned,839.43,False,True,unique,unique
ORD12715,Lisa Harris,Female,,,001-774-489-5642,CANADA,Morganborough,North,12327.0,Home Office,Electronics,Wireless Mouse,3,279.63,0.0,2023-11-20,Credit Card,Shipped,838.89,False,True,unique,unique
ORD12686,Kristin Martin,Male,1973-09-18,markmorrison@example.net,(513)433-1695x432,United States,Robertbury,North,46473.0,Corporate,Clothing,Formal Shirt,2,419.35,0.0,2023-09-17,Credit  Card,Shipped,838.7,False,True,unique,unique
ORD10752,Lisa Wood,Female,,nathan62@example.org,371-324-7601x080,United Kingdom,East Anthonychester,North,73094.0,Consumer,Sports,Dumbbell Set,2,492.04,0.15,,Credit Card,Cancelled,836.47,False,True,unique,unique
ORD10601,Ebony Mcguire,Male,,carrie70@example.net,001-262-954-3848,United States,Rebeccaton,West,85619.0,Consumer,Sports,Dumbbell Set,2,417.99,0.0,,Credit  Card,Pending,835.98,False,True,unique,unique
ORD11980,Colin Johnson,Male,,cynthia32@example.net,+1-626-920-5555x628,UNITED STATES,Patrickstad,North,96607.0,Corporate,Clothing,Men's T-Shirt,3,348.27,0.2,2024-11-05,Debit Card,Delivered,835.85,False,True,unique,unique
ORD10115,Debra Daniels,Female,,wolfscott@example.org,(713)840-7451x71339,India,New Donald,West,27583.0,Home Office,Beauty,Hair Serum,5,185.68,0.1,,Credit Card,Pending,835.56,False,True,unique,unique
ORD12519,Peter Cunningham,Female,,,,India,Port Michaelmouth,North,77556.0,Consumer,Home & Kitchen,Cushion Cover,2,417.68,0.0,2023-04-20,Credit Card,Returned,835.36,False,True,unique,unique
ORD10035,Brian Martin,Male,,zroberts@example.net,2719545168,United States,Brownhaven,North,47920.0,Home Office,Electronics,Earbuds,2,462.34,0.1,,Net Banking,Cancelled,832.21,False,True,unique,unique
ORD11108,Alexandra Gonzalez,Female,,melindabowers@example.net,,CANADA,Gonzalezville,South,9330.0,Corporate,Clothing,Winter Jacket,5,332.37,0.5,2024-12-22,Cash On Delivery,Returned,830.92,False,True,unique,unique
ORD11729,Rhonda Patton,Male,,ericsherman@example.com,001-552-755-8767,India,South Taraland,South,98296.0,Home Office,Electronics,Earbuds,3,291.51,0.05,,Cash On Delivery,Shipped,830.8,False,True,unique,unique
ORD10944,Andrew Brown,Male,,gharris@example.com,556-347-8370,CANADA,Stewartbury,North,69979.0,Corporate,Clothing,Men's T-Shirt,2,414.47,0.0,,Cash On Delivery,Delivered,828.94,False,True,unique,unique
ORD12187,Debra Schwartz,Male,,hzamora@example.com,9187811133,India,East James,East,35359.0,Home Office,Electronics,Bluetooth Speaker,5,331.56,0.5,,Credit Card,Shipped,828.9,False,True,unique,unique
ORD11811,Jeffrey Parker,Female,1972-12-14,smithpamela@example.org,5466454976,UNITED KINGDOM,Bellstad,South,53753.0,Home Office,Books,Self-Help Book,5,206.89,0.2,,Cash On Delivery,Returned,827.56,False,True,unique,unique
ORD12984,Kayla Franklin,Male,,qperez@example.com,535-946-8196x62300,India,South James,West,,Corporate,Books,Self-Help Book,5,165.49,0.0,,Debit Card,Returned,827.45,False,True,unique,unique
ORD12569,Nicole Clark,,,clarkchristine@example.net,,India,East Jason,North,8118.0,Corporate,Books,Fiction Novel,2,413.15,0.0,,Credit Card,Delivered,826.3,False,True,unique,unique
ORD11474,Regina Stevenson,Female,1986-09-11,william12@example.com,(666)247-4264,United States,Stevenside,East,25945.0,Consumer,Beauty,Lipstick Set,2,412.54,0.0,,Net Banking,Pending,825.08,False,True,unique,unique
ORD10508,Chris Jones,Female,2007-06-30,jacqueline31@example.net,751.209.7921x583,India,West Justin,North,56359.0,Consumer,Home & Kitchen,Non-stick Pan,2,456.46,0.1,,Credit Card,Delivered,821.63,False,True,unique,unique
ORD12114,Alison Moore,Female,,yzhang@example.com,001-713-842-0457x81314,India,Lake Nathan,South,,Home Office,Beauty,Hair Serum,2,483.13,0.15,,Net Banking,Delivered,821.32,False,True,unique,unique
ORD11547,Michael Sanchez,Male,,qvargas@example.net,(345)949-5957x81273,CANADA,Erinberg,West,58100.0,Corporate,Electronics,Earbuds,2,409.99,0.0,2024-06-16,Credit Card,Cancelled,819.98,False,True,unique,unique
ORD10514,Bonnie Barnes,Male,,ramosjennifer@example.com,,United States,Port Amyborough,North,86366.0,Home Office,Electronics,Earbuds,3,272.52,0.0,,Credit Card,Delivered,817.56,False,True,unique,unique
ORD12852,Curtis Mitchell,Male,,zdavis@example.org,680-288-0574x9875,United States,West Kathryn,North,,Consumer,Home & Kitchen,Non-stick Pan,2,480.54,0.15,2023-06-27,Credit Card,Shipped,816.92,False,True,unique,unique
ORD11050,Cristina Thompson Md,Female,,casey54@example.net,896.960.7344,CANADA,Paulville,West,45770.0,Consumer,Clothing,Formal Shirt,5,326.27,0.5,2024-06-26,Cash On Delivery,Returned,815.68,False,True,unique,unique
ORD10968,Dennis Guerra,Female,,mccartymichael@example.org,,United States,North Thomas,East,37861.0,Corporate,Clothing,Winter Jacket,2,429.13,0.05,,Credit  Card,Delivered,815.35,False,True,unique,unique
ORD12687,Jon Black,Female,1969-12-19,eburnett@example.com,(604)439-7188,India,Singletonfurt,West,,Corporate,Sports,Yoga Mat,3,271.75,0.0,2024-06-12,Credit Card,Returned,815.25,False,True,unique,unique
ORD12988,Shelby Lopez,Female,,joshuali@example.org,508.991.2294,CANADA,Lake Victoriaton,East,14532.0,Corporate,Home & Kitchen,LED Lamp,2,479.47,0.15,,Net Banking,Returned,815.1,False,True,unique,unique
ORD10542,Natalie Salas,Female,,griffinalexandra@example.org,523-337-2094x841,United Kingdom,New Kevin,West,27728.0,Home Office,Sports,Yoga Mat,2,477.9,0.15,,Net Banking,Pending,812.43,False,True,unique,unique
ORD11924,Mark Duke,Female,,william46@example.net,820-718-1902x3201,United States,New Alexatown,East,53712.0,Corporate,Home & Kitchen,Storage Box,2,477.57,0.15,2024-06-27,Credit Card,Cancelled,811.87,False,True,unique,unique
ORD11459,Susan Howard,Female,,joseph03@example.org,399.415.4027x320,India,Jasonside,North,43277.0,Corporate,Electronics,Bluetooth Speaker,2,476.58,0.15,,Credit Card,Pending,810.19,False,True,unique,unique
ORD10420,Michael Turner,Male,,nancy47@example.net,(341)802-2526x771,India,Duanemouth,South,,Home Office,Books,Self-Help Book,3,284.0,0.05,,Debit Card,Pending,809.4,False,True,unique,unique
ORD10484,Matthew Ingram,Male,,ashley54@example.org,270.370.7057x836,India,Pennyside,South,41661.0,Consumer,Books,Kids Story Book,5,170.36,0.05,,Credit  Card,Delivered,809.21,False,True,unique,unique
ORD12709,Frank Cole,Male,,greenmatthew@example.com,462.333.1931,India,New Davidton,North,28930.0,Consumer,Sports,Football,5,189.9,0.15,,Debit Card,Cancelled,807.08,False,True,unique,unique
ORD12996,Patricia Padilla,Male,,,897-496-9781,CANADA,Jamesville,West,99813.0,Home Office,Home & Kitchen,Storage Box,5,189.71,0.15,2023-07-17,Cash On Delivery,Shipped,806.27,False,True,unique,unique
ORD11820,Ronald Oliver,,1990-07-03,stephen52@example.com,,United States,Holderborough,East,64806.0,Home Office,Books,Self-Help Book,3,282.85,0.05,,Debit Card,Pending,806.12,False,True,unique,unique
ORD12169,Tracy Thomas,Female,,,759.914.5090x9039,United Kingdom,New Patty,South,81203.0,Home Office,Electronics,Earbuds,5,320.97,0.5,2023-06-26,Debit Card,Cancelled,802.42,False,True,unique,unique
ORD10055,Amber Foster,,,harrissierra@example.org,001-744-351-0762x26838,United Kingdom,Hensleyton,East,57677.0,Consumer,Home & Kitchen,Storage Box,3,334.23,0.2,,Credit Card,Delivered,802.15,False,True,unique,unique
ORD11699,Sierra Johnston Dds,Male,,gonzalesjason@example.com,6645272990,CANADA,South Rebekahchester,West,61037.0,Corporate,Home & Kitchen,LED Lamp,2,445.3,0.1,,Net Banking,Pending,801.54,False,True,unique,unique
ORD10111,Joel Salinas,Male,,daniellereynolds@example.org,001-393-479-6603x3419,United Kingdom,Markmouth,West,,Home Office,Electronics,Smartwatch,2,400.04,0.0,2023-03-25,Credit  Card,Pending,800.08,False,True,unique,unique
ORD11090,Margaret Sweeney,Female,1974-10-18,steve72@example.com,,India,New Julianburgh,South,32009.0,Corporate,Clothing,Women's Jeans,2,469.83,0.15,,Debit Card,Pending,798.71,False,True,unique,unique
ORD11321,Natasha Taylor,Female,,justin34@example.com,,United States,Victoriaville,South,90858.0,Consumer,Home & Kitchen,Storage Box,2,497.3,0.2,2023-10-13,Debit Card,Shipped,795.68,False,True,unique,unique
ORD10974,Jeffrey Rogers,Male,1970-01-09,,(494)879-0254x8536,United States,West Haleyburgh,North,,Consumer,Sports,Cricket Bat,2,397.67,0.0,,Net Banking,Delivered,795.34,False,True,unique,unique
